Data,CDI.1,CDI,Global BDRX.1,BDRX,Ibovespa.1,IBOVESPA,IBX.1,IBRX,IBX-50.1,IBRX-50,ICON.1,ICON,IDIV.1,IDIV,IDkA IPCA 2 Anos.1,IDKA IPCA 2A,IFIX.1,IFIX,IGC.1,IGC,IMA Geral.1,IMA GERAL EX-C,IMA-B.1,IMA-B,IMA-B 5.1,IMA-B 5,IMA-B 5+.1,IMA-B 5+,IPCA.1,IPCA,IRF-M.1,IRF-M,IRF-M 1.1,IRF-M 1,IRF-M 1+.1,NOTUSE,MSCI World.1,MSCI World,S&P 500.1,S&P 500,SMLL.1,SMALL CAPS,120% DO CDI.1,120% DO CDI,97% DO IMA B.1,97% DO IMA B,Índice Composto.1,Índice Composto,"Índice IPCA +5,0%.1","Índice IPCA +5,0%","Índice IPCA +5,41%.1","Índice IPCA +5,41%","Índice IPCA +5,870%.1","Índice IPCA +5,870%",INPC +5%.1,INPC +5%,"IPCA + 10,5%.1","IPCA + 10,5%","IPCA + 11,90%.1","IPCA + 11,90%",IPCA + 6.1,IPCA + 6,"IPCA + 7,5%.1","IPCA + 7,5%",IPCA + 7%.1,IPCA + 7%,"IPCA + 8,5%.1","IPCA + 8,5%",IPCA + 8%.1,IPCA + 8%,IPCA + 9%.1,IPCA + 9%,IMA Geral,IRF-M 1+
1/2/1997 0:00,100.1667376,,,,6956,,1528,,,,,,,,,,,,,,,,,,,,,,100.053349,,,,,,,,846.1942813,,766.1219054,,,,,0.000927979,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/3/1997 0:00,100.2441981,0.000773316,,,6998,0.006037953,1535,0.004581152,,,,,,,,,,,,,,,,,,,,,100.1067265,0.00053349,,,,,,,852.0364318,0.00690403,777.8016242,0.015245248,,,,0.00092404,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/6/1997 0:00,100.3213895,0.000770034,,,7160,0.023149471,1560,0.016286645,,,,,,,,,,,,,,,,,,,,,100.1601325,0.00053349,,,,,,,854.6913858,0.00311601,777.92985,0.000164857,,,,0.000923992,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/7/1997 0:00,100.3986363,0.000769993,,,7297,0.019134078,1597,0.023717949,,,,,,,,,,,,,,,,,,,,,100.2135669,0.00053349,,,,,,,855.8703427,0.001379395,783.7357942,0.007463326,,,,0.000924038,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/8/1997 0:00,100.4759464,0.000770031,,,7427,0.017815541,1622,0.015654352,,,,,,,,,,,,,,,,,,,,,100.2670299,0.00053349,,,,,,,852.2504188,-0.004229524,779.0947819,-0.005921654,,,,0.000923988,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/9/1997 0:00,100.5533119,0.00076999,,,7454,0.003635384,1619,-0.001849568,,,,,,,,,,,,,,,,,,,,,100.3205213,0.00053349,,,,,,,851.4000424,-0.000997801,786.17625,0.009089354,,,,0.00092394,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/10/1997 0:00,100.6307329,0.00076995,,,7478,0.003219748,1625,0.003705991,,,,,,,,,,,,,,,,,,,,,100.3740414,0.00053349,,,,,,,846.8410687,-0.005354679,790.9433,0.006063589,,,,0.000932006,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/13/1997 0:00,100.7088899,0.000776671,,,7412,-0.008825889,1615,-0.006153846,,,,,,,,,,,,,,,,,,,,,100.4275899,0.00053349,,,,,,,853.4924734,0.007854372,791.4094304,0.000589335,,,,0.000932036,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/14/1997 0:00,100.7871102,0.000776697,,,7621,0.028197518,1658,0.026625387,,,,,,,,,,,,,,,,,,,,,100.4811671,0.00053349,,,,,,,860.5876537,0.008313114,801.3058764,0.012504837,,,,0.000931973,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/15/1997 0:00,100.8653859,0.000776644,,,7668,0.00616717,1666,0.00482509,,,,,,,,,,,,,,,,,,,,,100.5347728,0.00053349,,,,,,,861.8450108,0.001461045,799.8827325,-0.001776031,,,,0.000932003,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/16/1997 0:00,100.9437249,0.000776669,,,7656,-0.001564945,1668,0.00120048,,,,,,,,,,,,,,,,,,,,,100.5884071,0.00053349,,,,,,,866.7570672,0.005699466,803.3111,0.004286088,,,,0.000932033,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/17/1997 0:00,101.0221273,0.000776694,,,7816,0.020898642,1692,0.014388489,,,,,,,,,,,,,,,,,,,,,100.64207,0.00053349,,,,,,,867.8779744,0.00129322,810.2438453,0.008630212,,,,0.000936009,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/20/1997 0:00,101.1009253,0.000780007,,,7835,0.002430911,1697,0.002955083,,,,,,,,,,,,,,,,,,,,,100.6957616,0.00053349,,,,,,,862.4476231,-0.006257045,810.2534525,0.0000118572,,,,0.000935938,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/21/1997 0:00,101.1797788,0.000779948,,,7905,0.008934269,1714,0.010017678,,,,,,,,,,,,,,,,,,,,,100.7494818,0.00053349,,,,,,,863.1713731,0.000839181,816.7682897,0.008040493,,,,0.000932017,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/22/1997 0:00,101.2583632,0.000776681,,,7818,-0.011005693,1700,-0.008168028,,,,,,,,,,,,,,,,,,,,,100.8032306,0.00053349,,,,,,,868.1837296,0.005806908,820.5096071,0.004580635,,,,0.000932044,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/23/1997 0:00,101.3370109,0.000776703,,,7891,0.009337426,1715,0.008823529,,,,,,,,,,,,,,,,,,,,,100.8570082,0.00053349,,,,,,,862.2261974,-0.006862064,811.6171259,-0.010837754,,,,0.000936006,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/24/1997 0:00,101.4160543,0.000780005,,,7760,-0.016601191,1692,-0.013411079,,,,,,,,,,,,,,,,,,,,,100.9108144,0.00053349,,,,,,,856.0926556,-0.007113611,804.4999529,-0.008769126,,,,0.00093996,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/27/1997 0:00,101.4954935,0.0007833,,,7759,-0.000128866,1688,-0.002364066,,,,,,,,,,,,,,,,,,,,,100.9646493,0.00053349,,,,,,,848.4361994,-0.00894349,798.7574029,-0.007138036,,,,0.000936043,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/28/1997 0:00,101.5746636,0.000780036,,,7850,0.011728316,1699,0.006516588,,,,,,,,,,,,,,,,,,,,,101.018513,0.00053349,,,,,,,848.9012832,0.000548166,799.3694189,0.00076621,,,,0.000951956,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/29/1997 0:00,101.6552424,0.000793296,,,7737,-0.014394904,1678,-0.012360212,,,,,,,,,,,,,,,,,,,,,101.0724054,0.00053349,,,,,,,854.0533601,0.006069112,807.726,0.010453966,,,,0.000935973,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/30/1997 0:00,101.7345312,0.000779977,,,7789,0.006720951,1686,0.00476758,,,,,,,,,,,,,,,,,,,,,101.1263265,0.00053349,,,,,,,859.8943802,0.006839175,820.0065512,0.015203858,,,,0.000972026,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
1/31/1997 0:00,101.8169384,0.000810022,,,7965,0.022595969,1723,0.021945433,,,,,,,,,,,,,,,,,,,,,101.1802764,0.00053349,,,,,,,867.3021714,0.008614769,822.4019478,0.002921192,,,,0.001099966,,,,,,0.000727224,,0.0007427,,0.000759993,,0.000560467,,0.000929992,,0.00098,,0.000764866,,0.000820671,,0.000802156,,0.000857445,,0.000839101,,0.000875706,,
2/3/1997 0:00,101.9102677,0.000916638,,,8096,0.016446955,1758,0.020313407,,,,,,,,,,,,,,,,,,,,,101.2083295,0.000277258,,,,,,,866.372715,-0.001071664,822.6835401,0.000342402,,,,0.001100077,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/4/1997 0:00,102.003692,0.000916731,,,8102,0.000741107,1760,0.001137656,,,,,,,,,,,,,,,,,,,,,101.2363903,0.000277258,,,,,,,869.2418048,0.003311611,825.8027485,0.003791505,,,,0.001108008,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/5/1997 0:00,102.0978761,0.00092334,,,8171,0.008516416,1781,0.011931818,,,,,,,,,,,,,,,,,,,,,101.264459,0.000277258,,,,,,,863.4063473,-0.006713273,814.8591904,-0.013252024,,,,0.001103917,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/6/1997 0:00,102.1917991,0.000919931,,,8148,-0.002814833,1782,0.000561482,,,,,,,,,,,,,,,,,,,,,101.2925354,0.000277258,,,,,,,863.6737342,0.000309688,816.9731051,0.002594209,,,,0.001108013,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/7/1997 0:00,102.2861573,0.000923344,,,8317,0.020741286,1819,0.020763187,,,,,,,,,,,,,,,,,,,,,101.3206196,0.000277258,,,,,,,867.780184,0.004754631,827.4588779,0.012834906,,,,0.001108013,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/12/1997 0:00,102.3806026,0.000923344,,,8671,0.042563424,1903,0.046179219,,,,,,,,,,,,,,,,,,,,,101.3487116,0.000277258,,,,,,,879.0793769,0.013020801,840.981873,0.0163428,,,,0.001108011,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/13/1997 0:00,102.475135,0.000923343,,,8765,0.010840733,1910,0.003678403,,,,,,,,,,,,,,,,,,,,,101.3768113,0.000277258,,,,,,,885.8557505,0.007708489,851.3556413,0.012335305,,,,0.001115979,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/14/1997 0:00,102.5704351,0.000929983,,,8700,-0.007415859,1909,-0.00052356,,,,,,,,,,,,,,,,,,,,,101.4049189,0.000277258,,,,,,,886.4307414,0.00064908,848.499739,-0.003354535,,,,0.001116053,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/17/1997 0:00,102.6658301,0.000930044,,,8816,0.013333333,1925,0.008381351,,,,,,,,,,,,,,,,,,,,,101.4330343,0.000277258,,,,,,,884.892773,-0.001735012,848.176347,-0.000381134,,,,0.001107986,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/18/1997 0:00,102.7606237,0.000923322,,,8950,0.015199637,1946,0.010909091,,,,,,,,,,,,,,,,,,,,,101.4611574,0.000277258,,,,,,,887.9311072,0.003433562,856.6963319,0.010045063,,,,0.00110798,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/19/1997 0:00,102.8555043,0.000923317,,,8771,-0.02,1918,-0.014388489,,,,,,,,,,,,,,,,,,,,,101.4892884,0.000277258,,,,,,,887.1391302,-0.000891935,853.4394855,-0.003801635,,,,0.001104003,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/20/1997 0:00,102.9501316,0.000920002,,,8702,-0.007866834,1899,-0.009906152,,,,,,,,,,,,,,,,,,,,,101.5174271,0.000277258,,,,,,,886.0123544,-0.001270123,843.3413874,-0.011832237,,,,0.001100037,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/21/1997 0:00,103.0445057,0.000916697,,,8720,0.00206849,1891,-0.004212744,,,,,,,,,,,,,,,,,,,,,101.5455737,0.000277258,,,,,,,887.4285995,0.001598448,842.499937,-0.000997758,,,,0.00109995,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/24/1997 0:00,103.1389589,0.000916625,,,8959,0.027408257,1921,0.015864622,,,,,,,,,,,,,,,,,,,,,101.573728,0.000277258,,,,,,,894.1222156,0.007542709,851.3612265,0.010517852,,,,0.001095997,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/25/1997 0:00,103.2331589,0.000913331,,,9149,0.021207724,1961,0.020822488,,,,,,,,,,,,,,,,,,,,,101.6018902,0.000277258,,,,,,,898.0314272,0.004372122,853.5247635,0.002541268,,,,0.001092053,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/26/1997 0:00,103.3271056,0.000910044,,,8928,-0.024155645,1927,-0.017338093,,,,,,,,,,,,,,,,,,,,,101.6300601,0.000277258,,,,,,,891.7129275,-0.007035945,847.3336486,-0.007253586,,,,0.001087934,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/27/1997 0:00,103.4207832,0.000906612,,,8777,-0.016913082,1900,-0.014011417,,,,,,,,,,,,,,,,,,,,,101.6582379,0.000277258,,,,,,,887.1763311,-0.005087508,836.0161124,-0.013356647,,,,0.00108401,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
2/28/1997 0:00,103.5142075,0.000903342,,,8829,0.005924576,1904,0.002105263,,,,,,,,,,,,,,,,,,,,,101.6864235,0.000277258,,,,,,,880.5679665,-0.007448761,831.5472374,-0.005345441,,,,0.001024036,,,,,,0.000470943,,0.000486415,,0.000503703,,0.000443149,,0.000673658,,0.000723654,,0.000508575,,0.000564366,,0.000545856,,0.000601131,,0.000582791,,0.000619387,,
3/3/1997 0:00,103.6025427,0.000853363,,,8978,0.016876203,1916,0.006302521,,,,,,,,,,,,,,,,,,,,,101.7136534,0.000267783,,,,,,,880.5228589,-0.0000512256,836.2684629,0.00567764,,,,0.001028021,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/4/1997 0:00,103.6912974,0.000856685,,,8961,-0.001893517,1922,0.003131524,,,,,,,,,,,,,,,,,,,,,101.7408907,0.000267783,,,,,,,880.2749697,-0.000281525,831.8421276,-0.00529296,,,,0.001019996,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/5/1997 0:00,103.7794347,0.000849997,,,9074,0.0126102,1935,0.006763788,,,,,,,,,,,,,,,,,,,,,101.7681352,0.000267783,,,,,,,885.7988539,0.00627518,844.1746635,0.014825573,,,,0.001019955,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/6/1997 0:00,103.8676433,0.000849962,,,9125,0.005620454,1943,0.004134367,,,,,,,,,,,,,,,,,,,,,101.795387,0.000267783,,,,,,,884.7238303,-0.00121362,840.8836779,-0.003898465,,,,0.001024026,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/7/1997 0:00,103.9562793,0.000853355,,,9180,0.006027397,1954,0.005661348,,,,,,,,,,,,,,,,,,,,,101.8226461,0.000267783,,,,,,,888.8501436,0.004663956,847.7943735,0.008218373,,,,0.001027994,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/10/1997 0:00,104.0453347,0.000856662,,,9419,0.026034858,1991,0.018935517,,,,,,,,,,,,,,,,,,,,,101.8499125,0.000267783,,,,,,,896.3378053,0.008423987,856.9362053,0.010783077,,,,0.001024011,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/11/1997 0:00,104.134121,0.000853342,,,9565,0.015500584,2008,0.008538423,,,,,,,,,,,,,,,,,,,,,101.8771862,0.000267783,,,,,,,897.3606087,0.001141091,855.0712545,-0.002176301,,,,0.001027973,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/12/1997 0:00,104.2233269,0.000856644,,,9317,-0.025927862,1968,-0.019920319,,,,,,,,,,,,,,,,,,,,,101.9044672,0.000267783,,,,,,,889.9180177,-0.008293869,848.0117545,-0.008256037,,,,0.001023994,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/13/1997 0:00,104.3122636,0.000853328,,,9314,-0.000321992,1961,-0.003556911,,,,,,,,,,,,,,,,,,,,,101.9317555,0.000267783,,,,,,,879.3947759,-0.011824956,833.5384899,-0.017067292,,,,0.001028038,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/14/1997 0:00,104.4016277,0.000856698,,,9499,0.019862572,1990,0.014788373,,,,,,,,,,,,,,,,,,,,,101.9590512,0.000267783,,,,,,,881.7590903,0.00268857,837.1116001,0.004286677,,,,0.001027976,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/17/1997 0:00,104.491063,0.000856647,,,9263,-0.02484472,1953,-0.018592965,,,,,,,,,,,,,,,,,,,,,101.9863541,0.000267783,,,,,,,881.6851147,-0.0000838955,842.0203453,0.005863908,,,,0.001028006,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/18/1997 0:00,104.5805775,0.000856671,,,9172,-0.009824031,1930,-0.011776754,,,,,,,,,,,,,,,,,,,,,102.0136643,0.000267783,,,,,,,880.8818772,-0.000911025,836.1709454,-0.006946863,,,,0.001028034,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/19/1997 0:00,104.6701712,0.000856695,,,9087,-0.009267335,1910,-0.010362694,,,,,,,,,,,,,,,,,,,,,102.0409819,0.000267783,,,,,,,881.0730111,0.00021698,833.3091062,-0.003422553,,,,0.001023978,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/20/1997 0:00,104.7594878,0.000853315,,,9302,0.023660174,1941,0.016230366,,,,,,,,,,,,,,,,,,,,,102.0683068,0.000267783,,,,,,,872.4731813,-0.009760632,829.7655554,-0.004252385,,,,0.001024012,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/21/1997 0:00,104.8488836,0.000853343,,,9301,-0.000107504,1936,-0.002575992,,,,,,,,,,,,,,,,,,,,,102.095639,0.000267783,,,,,,,878.4592579,0.006861044,832.0084845,0.002703088,,,,0.001023954,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/24/1997 0:00,104.9383506,0.000853295,,,9327,0.002795398,1935,-0.000516529,,,,,,,,,,,,,,,,,,,,,102.1229785,0.000267783,,,,,,,879.3592851,0.001024552,839.5297509,0.009039891,,,,0.001023985,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/25/1997 0:00,105.0278967,0.000853321,,,9380,0.005682427,1950,0.007751938,,,,,,,,,,,,,,,,,,,,,102.1503253,0.000267783,,,,,,,882.6579789,0.003751247,837.3610914,-0.002583184,,,,0.001024017,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/26/1997 0:00,105.117522,0.000853348,,,9271,-0.011620469,1932,-0.009230769,,,,,,,,,,,,,,,,,,,,,102.1776795,0.000267783,,,,,,,886.2738262,0.004096544,838.64145,0.00152904,,,,0.001024047,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
3/31/1997 0:00,105.2072264,0.000853372,,,9044,-0.024484953,1889,-0.022256729,,,,,,,,,,,,,,,,,,,,,102.2050409,0.000267783,,,,,,,868.2850109,-0.02029713,802.0172107,-0.043670915,,,,0.000907984,,,,,,0.000461466,,0.000476938,,0.000494226,,0.000550447,,0.00066418,,0.000714175,,0.000499098,,0.000554888,,0.000536378,,0.000591653,,0.000573313,,0.000609908,,
4/1/1997 0:00,105.2868318,0.000756653,,,9138,0.010393631,1896,0.003705664,,,,,,,,,,,,,,,,,,,,,102.2476877,0.000417266,,,,,,,862.0353883,-0.007197663,804.7626319,0.003423145,,,,0.000908019,,,,,,0.000610978,,0.000626452,,0.000643743,,0.000478587,,0.000813722,,0.000863724,,0.000648615,,0.000704414,,0.000685901,,0.000741184,,0.000722841,,0.000759443,,
4/2/1997 0:00,105.3665005,0.000756682,,,9237,0.01083388,1907,0.005801688,,,,,,,,,,,,,,,,,,,,,102.2903522,0.000417266,,,,,,,858.055672,-0.004616651,794.9665621,-0.01217262,,,,0.000907963,,,,,,0.000610978,,0.000626452,,0.000643743,,0.000478587,,0.000813722,,0.000863724,,0.000648615,,0.000704414,,0.000685901,,0.000741184,,0.000722841,,0.000759443,,
4/3/1997 0:00,105.4462246,0.000756636,,,9302,0.007036917,1918,0.005768222,,,,,,,,,,,,,,,,,,,,,102.3330345,0.000417266,,,,,,,854.6989621,-0.003911995,794.1386954,-0.001041386,,,,0.000907997,,,,,,0.000610978,,0.000626452,,0.000643743,,0.000478587,,0.000813722,,0.000863724,,0.000648615,,0.000704414,,0.000685901,,0.000741184,,0.000722841,,0.000759443,,
4/4/1997 0:00,105.526012,0.000756664,,,9705,0.043324016,1988,0.03649635,,,,,,,,,,,,,,,,,,,,,102.3757346,0.000417266,,,,,,,856.7017608,0.00234328,802.2371754,0.010197816,,,,0.000916041,,,,,,0.000610978,,0.000626452,,0.000643743,,0.000478587,,0.000813722,,0.000863724,,0.000648615,,0.000704414,,0.000685901,,0.000741184,,0.000722841,,0.000759443,,
4/7/1997 0:00,105.6065671,0.000763367,,,9836,0.013498197,2016,0.014084507,,,,,,,,,,,,,,,,,,,,,102.4184526,0.000417266,,,,,,,857.2669038,0.000659673,807.0956753,0.006056189,,,,0.000927933,,,,,,0.000610978,,0.000626452,,0.000643743,,0.000478587,,0.000813722,,0.000863724,,0.000648615,,0.000704414,,0.000685901,,0.000741184,,0.000722841,,0.000759443,,
4/8/1997 0:00,105.6882303,0.000773278,,,9737,-0.010065067,2003,-0.006448413,,,,,,,,,,,,,,,,,,,,,102.4611884,0.000417266,,,,,,,860.1349954,0.003345623,811.1678507,0.005045468,,,,0.00096406,,,,,,0.000610978,,0.000626452,,0.000643743,,0.000478587,,0.000813722,,0.000863724,,0.000648615,,0.000704414,,0.000685901,,0.000741184,,0.000722841,,0.000759443,,
